IYO_000005,chromosomal replication initiation protein,,it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity),PST/PSPTO_0001,(RefSeq) chromosomal replication initiation protein,pst02020 Two-component system;,PA0001,(RefSeq) chromosome replication initiator DnaA,pae02020 Two-component system;,; sequence-specific double-stranded DNA binding; sequence-specific DNA binding ; double-stranded DNA binding ; ATP binding ; adenyl ribonucleotide binding ; adenyl nucleotide binding ; DNA binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; drug binding ; nucleic acid binding ; nucleotide binding ; nucleoside phosphate binding ; anion binding ; small molecule binding ; ATPase activity ; nucleoside-triphosphatase activity; pyrophosphatase activity ; hydrolase activity,
IYO_007110,oxaloacetate decarboxylase,Carboxyphosphonoenolpyruvate phosphonomutase (EC 2.7.8.23),Catalyzes the decarboxylation of oxaloacetate into pyruvate. Seems to play a role in maintaining cellular concentrations of bicarbonate and pyruvate (By similarity),PST/PSPTO_1443,(RefSeq) carboxyphosphonoenolpyruvate phosphonomutase,pst00620 Pyruvate metabolism; pst01100 Metabolic pathways;,PA4872,(RefSeq) hypothetical protein,pae00620 Pyruvate metabolism; pae01100 Metabolic pathways;,,
IYO_007115,2-isopropylmalate synthase,2-isopropylmalate synthase (EC 2.3.3.13),Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate) (By similarity),PST/PSPTO_1444,(RefSeq) 2-isopropylmalate synthase,pst00290 Valine leucine and isoleucine biosynthesis; pst00620 Pyruvate metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01210 2-Oxocarboxylic acid metabolism; pst01230 Biosynthesis of amino acids;,PA3792,(RefSeq) 2-isopropylmalate synthase,pae00290 Valine leucine and isoleucine biosynthesis; pae00620 Pyruvate metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01210 2-Oxocarboxylic acid metabolism; pae01230 Biosynthesis of amino acids;,; transferase activity,
IYO_007120,peptidase M23,Membrane proteins related to metalloendopeptidases,peptidase M23 M37 family,PST/PSPTO_1445,(RefSeq) peptidase M23/M37 family,,PA3787,(RefSeq) hypothetical protein,,,
IYO_007125,exodeoxyribonuclease,Exodeoxyribonuclease VII large subunit (EC 3.1.11.6),Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides which are then degraded further into small acid-soluble oligonucleotides (By similarity),PST/PSPTO_1446,(RefSeq) exodeoxyribonuclease VII large subunit,pst03430 Mismatch repair;,PA3777,(RefSeq) exodeoxyribonuclease VII large subunit,pae03430 Mismatch repair;,; exodeoxyribonuclease VII activity; exodeoxyribonuclease activity ; exodeoxyribonuclease activity,
IYO_007130,permease,,membrAne,PST/PSPTO_1447,(RefSeq) hypothetical protein,,PA3775,(RefSeq) hypothetical protein,,,
IYO_007135,sugar ABC transporter ATPase,ABC-type sugar transport systems%2C ATPase components,,PST/PSPTO_1448,(RefSeq) hypothetical protein,,PA1474,(RefSeq) hypothetical protein,,,
IYO_007140,inosine-5-monophosphate dehydrogenase,Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain,Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP) the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides and therefore plays an important role in the regulation of cell growth (By similarity),PST/PSPTO_1449,(RefSeq) inosine 5'-monophosphate dehydrogenase,pst00230 Purine metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites;,PA3770,(RefSeq) inosine 5'-monophosphate dehydrogenase,pae00230 Purine metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites;,; oxidoreductase activity,
IYO_007145,guaA,GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2),Catalyzes the synthesis of GMP from XMP (By similarity),PST/PSPTO_1450,(RefSeq) GMP synthase,pst00230 Purine metabolism; pst01100 Metabolic pathways;,PA3769,(RefSeq) GMP synthase,pae00230 Purine metabolism; pae01100 Metabolic pathways;,; carbon-nitrogen ligase activity,
IYO_007150,hypothetical protein,,,PST/PSPTO_3495,(RefSeq) iolD protein,pst00562 Inositol phosphate metabolism; pst01100 Metabolic pathways; pst01120 Microbial metabolism in diverse environments;,PA3716,(RefSeq) hypothetical protein,,,
IYO_007155,cell filamentation protein Fic,,Fic/DOC family,PST/PSPTO_1605,(RefSeq) sensory box histidine kinase,,PA1366,(RefSeq) hypothetical protein,,,
IYO_007160,helicase,DNA helicase,Protein of unknown function (DUF2726),PST/PSPTO_1455,(RefSeq) hypothetical protein,,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_007165,hypothetical protein,,,PST/PSPTO_4611,(RefSeq) hypothetical protein,,PA5318,(RefSeq) hypothetical protein,,,
IYO_007170,chemotaxis protein CheY,Functional role page for Anaerobic nitric oxide reductase transcription regulator NorR,Transcriptional regulator,PST/PSPTO_0964,(RefSeq) sigma-54 dependent transcriptional regulator/response regulator,,PA2665,(RefSeq) anaerobic nitric oxide reductase transcriptional regulator,,,
IYO_007175,dihydropteridine reductase,Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17),Is involved in NO detoxification in an aerobic process termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate which protects the bacterium from various noxious nitrogen compounds. Therefore plays a central role in the inducible response to nitrosative stress (By similarity),PST/PSPTO_0402,(RefSeq) iron-sulfur cluster-binding protein,,PA2664,(RefSeq) flavohemoprotein,,; dioxygenase activity ; flavin adenine dinucleotide binding; oxidoreductase activity,
IYO_007180,phage tail protein,Phage tail sheath protein FI,Phage tail sheath protein,PST/PSPTO_3396,(RefSeq) major tail sheath protein,,PA0622,(RefSeq) bacteriophage protein,,,
IYO_007185,hypothetical protein,,TPR repeatcontaining protein,PST/PSPTO_0423,(RefSeq) proteic killer protein,,PA4061,(RefSeq) thioredoxin,,,
IYO_007190,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_007195,copper oxidase,Multicopper oxidase,Multicopper oxidase,PST/PSPTO_1456,(RefSeq) multicopper oxidase,,PA3768,(RefSeq) metallo-oxidoreductase,,; copper ion binding ; transition metal ion binding ; cation binding ; metal ion binding ; oxidoreductase activity ; ion binding ; binding ; molecular_function ; catalytic activity ; outer membrane-bounded periplasmic space; periplasmic space ; external encapsulating structure part; cell envelope ; envelope ; external encapsulating structure; cellular_component ; cell part ; cell periphery ; cell ; response to copper ion ; response to metal ion ; response to inorganic substance; response to chemical ; oxidation-reduction process ; response to stimulus ; metabolic process ;biological_process ;,
IYO_007200,zinc-binding protein,Multicopper oxidase tRNA-specific adenosine-34 deaminase (EC 3.5.4.-),deaminase,PST/PSPTO_1457,(RefSeq) cytidine/deoxycytidylate deaminase family protein,,PA3767,(RefSeq) hypothetical protein,,; deaminase activity ; hydrolase activity,
IYO_007205,murein transglycosylase,Transglycosylase%2C Slt family,Murein-degrading enzyme that degrades murein glycan strands and insoluble high-molecular weight murein sacculi with the concomitant formation of a 16-anhydromuramoyl product. Lytic transglycosylases (LTs) play an integral role in the metabolism of the peptidoglycan (PG) sacculus. Their lytic action creates space within the PG sacculus to allow for its expansion as well as for the insertion of various structures such as secretion systems and flagella (By similarity),PST/PSPTO_1458,(RefSeq) periplasmic binding domain/transglycosylase SLT domain fusion protein,,PA3764,(RefSeq) membrane-bound lytic murein transglycosylase F,,; hydrolase activity,
IYO_007210,phosphoribosylformylglycinamidine synthase,Phosphoribosylformylglycinamidine synthase%2C synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase%2C glutamine amidotransferase subunit (EC 6.3.5.3),Formylglycinamide ribotide synthetase,PST/PSPTO_1459,(RefSeq) phosphoribosylformylglycinamidine synthase,pst00230 Purine metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01130 Biosynthesis of antibiotics;,PA3763,(RefSeq) phosphoribosylformylglycinamidine synthase,pae00230 Purine metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01130 Biosynthesis of antibiotics;,; carbon-nitrogen ligase activity,
IYO_007215,NGG1p interacting factor 3 protein - NIF3,,Inherit from COG: ngg1p interacting factor 3 protein nif3,PST/PSPTO_1460,(RefSeq) hypothetical protein,,PA3762,(RefSeq) hypothetical protein,,,
IYO_007220,ErfK/YbiS/YcfS/YnhG family protein,Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1),ErfK YbiS YcfS YnhG,PST/PSPTO_1461,(RefSeq) hypothetical protein,,PA3756,(RefSeq) hypothetical protein,,,
IYO_007225,ADP-ribose pyrophosphatase,FAD pyrophosphatase (EC 3.6.1.18),Nudix hydrolase,PST/PSPTO_1462,(RefSeq) mutT/nudix family protein,,PA3755,(RefSeq) hypothetical protein,,,
IYO_007230,DNA mismatch repair protein MutT,Hypothetical nudix hydrolase YeaB,Nudix family,PST/PSPTO_1464,(RefSeq) mutT/nudix family protein,,PA3754,(RefSeq) hypothetical protein,,; hydrolase activity,
IYO_007235,hypothetical protein,carbonic anhydrase%2C family 3,Transferase,PST/PSPTO_1465,(RefSeq) transferase hexapeptide repeat protein,,PA3753,(RefSeq) hypothetical protein,,,
IYO_007240,Fe-S protein,carbonic anhydrase%2C family 3,Protein of unknown function (DUF1289),PST/PSPTO_1466,(RefSeq) hypothetical protein,,PA3752,(RefSeq) hypothetical protein,,,
IYO_007245,RNA-directed DNA polymerase (Reverse transcriptase),hypothetical protein,RNA-directed DNA polymerase,PST/PSPTO_2165,(RefSeq) group II intron maturase,,PA0715,(RefSeq) hypothetical protein,,,
IYO_007250,hypothetical protein,,,PST/PSPTO_0561,(RefSeq) hypothetical protein,,PA5113,(RefSeq) hypothetical protein,,,
IYO_007255,preQ0 transporter,Putative preQ0 transporter,Uncharacterized ACR YhhQ family COG1738,PST/PSPTO_1467,(RefSeq) hypothetical protein,,PA1552,(RefSeq) cytochrome C oxidase cbb3-type subunit CcoP,pae00190 Oxidative phosphorylation; pae01100 Metabolic pathways; pae02020 Two-component system;,,
IYO_007260,purT,Phosphoribosylglycinamide formyltransferase 2 (EC 2.1.2.-),Catalyzes two reactions the first one is the production of beta-formyl glycinamide ribonucleotide (GAR) from formate ATP and beta GAR,PST/PSPTO_1468,(RefSeq) phosphoribosylglycinamide formyltransferase 2,pst00230 Purine metabolism; pst00670 One carbon pool by folate; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01130 Biosynthesis of antibiotics;,PA3751,(RefSeq) phosphoribosylglycinamide formyltransferase,pae00230 Purine metabolism; pae00670 One carbon pool by folate; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01130 Biosynthesis of antibiotics;,; phosphotransferase activity,
IYO_007265,MFS transporter,Permeases of the major facilitator superfamily,Metabolite H symporter major facilitator superfamily (MFS),PST/PSPTO_1469,(RefSeq) major facilitator family transporter,,PA3749,(RefSeq) major facilitator superfamily transporter,,; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_007270,CBS:transporter-associated region,Magnesium and cobalt efflux protein CorC,flavin adenine dinucleotide binding,PST/PSPTO_1470,(RefSeq) hypothetical protein,,PA3748,(RefSeq) hypothetical protein,,; divalent inorganic cation transmembrane transporter activity; transition metal ion transmembrane transporter activity; metal ion transmembrane transporter activity; inorganic cation transmembrane transporter activity; cation transmembrane transporter activity; inorganic molecular entity transmembrane transporter activity; ion transmembrane transporter activity; transmembrane transporter activity; transporter activity ; molecular_function ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ; cell ; divalent metal ion transport ; divalent inorganic cation transport; transition metal ion transport; response to metal ion ; metal ion transport ; response to inorganic substance; cation transport ; ion transmembrane transport ; ion transport ; response to chemical ; transmembrane transport ; transport ; establishment of localization ; localization ; response to stimulus ; cellular process ;biological_process ;,
IYO_007275,cytochrome C assembly protein,Glutamate synthase [NADPH] small chain (EC 1.4.1.13),cytochrome C assembly protein,PST/PSPTO_1471,(RefSeq) membrane protein,,PA3747,(RefSeq) hypothetical protein,,; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_007280,RNA-binding protein,Signal recognition particle%2C subunit Ffh SRP54 (TC 3.A.5.1.1),Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY. Interaction with FtsY leads to the transfer of the RNC complex to the Sec translocase for insertion into the membrane the hydrolysis of GTP by both Ffh and FtsY and the dissociation of the SRP-FtsY complex into the individual components (By similarity),PST/PSPTO_1472,(RefSeq) signal recognition particle protein Ffh,pst02024 Quorum sensing; pst03060 Protein export; pst03070 Bacterial secretion system;,PA3746,(RefSeq) signal recognition particle protein Ffh,pae02024 Quorum sensing; pae03060 Protein export; pae03070 Bacterial secretion system;,; GTP binding ; GTPase activity ; guanyl ribonucleotide binding ; guanyl nucleotide binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; nucleotide binding ; nucleoside phosphate binding ; anion binding ; small molecule binding ; nucleoside-triphosphatase activity; pyrophosphatase activity ; hydrolase activity,
IYO_007285,rpsP,SSU ribosomal protein S16p,30s ribosomal protein s16,PST/PSPTO_1473,(RefSeq) 30S ribosomal protein S16,pst03010 Ribosome;,PA3745,(RefSeq) 30S ribosomal protein S16,pae03010 Ribosome;,; endodeoxyribonuclease activity; endonuclease activity ; deoxyribonuclease activity ; nuclease activity ; structural constituent of ribosome; DNA binding ; structural molecule activity ; hydrolase activity,
IYO_007290,16S rRNA processing protein RimM,16S rRNA processing protein RimM,An accessory protein needed during the final step in the assembly of 30S ribosomal subunit possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity),PST/PSPTO_1474,(RefSeq) 16S rRNA-processing protein RimM,,PA3744,(RefSeq) ribosome maturation factor RimM,,; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; ribosomal small subunit biogenesis; rRNA processing ; rRNA metabolic process ; ribosome biogenesis ; ribonucleoprotein complex biogenesis; ncRNA processing ; RNA processing ; ncRNA metabolic process ; RNA metabolic process ; cellular component biogenesis ; cellular component organization or biogenesis; gene expression ; nucleic acid metabolic process; cellular macromolecule metabolic process; nucleobase-containing compound metabolic process; macromolecule metabolic process; heterocycle metabolic process ; cellular aromatic compound metabolic process; organic cyclic compound metabolic process; nitrogen compound metabolic process; cellular nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
